,Z,A,E,dE,f1,df1
2545,8,16,24.8,0.0,7.690000000000001e-08,3.42e-09
2546,8,16,25.0,0.0,7.77e-08,2.8600000000000005e-09
2547,8,16,25.1,0.0,7.57e-08,6.949999999999999e-09
2548,8,16,25.3,0.0,6.79e-08,5.28e-09
2549,8,16,25.5,0.0,6.46e-08,5.24e-09
2550,8,16,25.7,0.0,6.28e-08,5.53e-09
2551,8,16,25.8,0.0,5.88e-08,2.95e-09
2552,8,16,26.0,0.0,5.6e-08,2.7500000000000002e-09
2553,8,16,26.1,0.0,5.9500000000000003e-08,7.68e-09
2554,8,16,26.4,0.0,4.5999999999999995e-08,4.21e-09
2555,8,16,26.6,0.0,4.08e-08,3.5200000000000003e-09
2556,8,16,26.7,0.0,3.23e-08,5.8499999999999994e-09
2557,8,16,26.9,0.0,4.4800000000000004e-08,4.13e-09
2558,8,16,27.1,0.0,3.62e-08,3.6200000000000003e-09
2559,8,16,27.2,0.0,2.5099999999999996e-08,3.4399999999999997e-09
2560,8,16,27.4,0.0,3.39e-08,4.05e-09
2561,8,16,27.6,0.0,3.39e-08,3.87e-09
2562,8,16,27.9,0.0,2.8599999999999998e-08,3.2e-09
2563,8,16,28.2,0.0,2.6e-08,4.120000000000001e-09
2564,8,16,28.3,0.0,3.16e-08,4.11e-09
2565,8,16,28.6,0.0,2.74e-08,2.97e-09
2566,8,16,29.0,0.0,2.14e-08,3.2299999999999994e-09
2567,8,16,29.2,0.0,2.92e-08,4.13e-09
2568,8,16,29.5,0.0,2.6e-08,5.2900000000000006e-09
2569,8,16,29.6,0.0,3.99e-08,3.6e-09
2570,8,16,29.9,0.0,2.18e-08,3.5700000000000003e-09
2571,8,16,30.2,0.0,2.2000000000000002e-08,3.85e-09
2572,8,16,30.5,0.0,1.75e-08,5.720000000000001e-09
2573,76,190,7.937,0.0,2.07e-07,1.8700000000000002e-08
2574,76,190,8.426,0.0,3.55e-07,1.99e-08
2575,76,190,8.914,0.0,4.53e-07,2.04e-08
2576,76,190,9.402999999999999,0.0,5.629999999999999e-07,1.42e-08
2577,76,190,9.892000000000001,0.0,7.05e-07,2.4e-08
2578,76,190,10.136000000000001,0.0,7.909999999999999e-07,2.11e-08
2579,76,190,10.380999999999998,0.0,8.520000000000001e-07,2.16e-08
2580,76,190,10.625,0.0,1.03e-06,2.3900000000000002e-08
2581,76,190,10.87,0.0,1.2e-06,2.45e-08
2582,76,190,11.114,0.0,1.3e-06,2.4199999999999998e-08
2583,76,190,11.357999999999999,0.0,1.51e-06,2.61e-08
2584,76,190,11.603,0.0,1.79e-06,2.9100000000000002e-08
2585,76,190,11.847000000000001,0.0,2.1e-06,3.1e-08
2586,76,190,12.092,0.0,2.47e-06,3.38e-08
2587,76,190,12.335999999999999,0.0,2.64e-06,3.83e-08
2588,76,190,12.58,0.0,2.82e-06,3.85e-08
2589,76,190,12.825,0.0,3.02e-06,3.31e-08
2590,76,190,13.069,0.0,3.11e-06,3.48e-08
2591,76,190,13.314,0.0,3.09e-06,3.26e-08
2592,76,190,13.558,0.0,3.13e-06,3.3599999999999996e-08
2593,76,190,13.802,0.0,3.1e-06,3.44e-08
2594,76,190,14.047,0.0,3.06e-06,3.6499999999999996e-08
2595,76,190,14.290999999999999,0.0,2.96e-06,4.0099999999999995e-08
2596,76,190,14.536,0.0,2.8e-06,4.25e-08
2597,76,190,14.78,0.0,2.63e-06,3.3700000000000004e-08
2598,76,190,15.024000000000001,0.0,2.44e-06,3.99e-08
2599,76,190,15.269,0.0,2.2e-06,6.7e-08
2600,76,190,15.513,0.0,2.1e-06,7.1e-08
2601,76,190,15.758,0.0,1.87e-06,7.27e-08
2602,76,190,16.002,0.0,1.73e-06,7.1e-08
2603,76,190,16.124000000000002,0.0,1.52e-06,6.89e-08
2604,76,190,16.246,0.0,1.42e-06,6.89e-08
2605,76,190,16.369,0.0,1.34e-06,6.36e-08
2606,76,190,16.491,0.0,1.25e-06,6.73e-08
2607,76,190,16.613,0.0,1.19e-06,6.32e-08
2608,76,190,16.735,0.0,1.12e-06,6.32e-08
2609,76,190,16.857,0.0,1.08e-06,6.17e-08
2610,76,190,16.98,0.0,1.01e-06,6.39e-08
2611,76,190,17.102,0.0,9.59e-07,6.39e-08
2612,76,190,17.224,0.0,8.909999999999999e-07,6.29e-08
2613,76,190,17.346,0.0,8.6e-07,6.75e-08
2614,76,190,17.468,0.0,7.35e-07,6.8e-08
2615,76,190,17.713,0.0,6.609999999999999e-07,7.25e-08
2616,76,190,17.957,0.0,5.89e-07,7.730000000000001e-08
2617,76,190,18.202,0.0,5.86e-07,8.150000000000001e-08
2618,76,190,18.445999999999998,0.0,5.27e-07,8.130000000000001e-08
2619,76,190,18.69,0.0,5.01e-07,7.940000000000001e-08
2620,76,190,18.935,0.0,4.47e-07,7.65e-08
2621,76,190,19.179000000000002,0.0,4.42e-07,7.46e-08
2622,76,190,19.424,0.0,4.0399999999999996e-07,7.46e-08
2623,76,190,19.668,0.0,3.56e-07,7.36e-08
2624,76,190,19.912,0.0,3.6e-07,7.139999999999999e-08
2625,76,190,20.157,0.0,3.17e-07,5.12e-08
2626,76,190,20.401,0.0,3.2100000000000003e-07,7.65e-08
2627,76,190,20.646,0.0,3.34e-07,7.690000000000001e-08
2628,76,190,20.89,0.0,3.16e-07,7.52e-08
2629,76,190,21.134,0.0,2.98e-07,7.76e-08
2630,76,190,21.379,0.0,2.85e-07,7.59e-08
2631,76,190,21.623,0.0,2.66e-07,7.58e-08
2632,76,190,21.868000000000002,0.0,2.55e-07,7.690000000000001e-08
2633,76,190,22.112,0.0,2.57e-07,7.57e-08
2634,76,190,22.355999999999998,0.0,3.08e-07,8.109999999999999e-08
2635,76,190,22.601,0.0,2.3100000000000002e-07,5.91e-08
2636,76,190,22.845,0.0,2.43e-07,8.470000000000001e-08
2637,76,190,23.09,0.0,2.79e-07,8.45e-08
2638,76,190,23.334,0.0,2.1399999999999998e-07,8.59e-08
2639,64,156,8.75,0.0,4.05e-07,0.0
2640,64,156,9.0,0.0,5.32e-07,0.0
2641,64,156,9.25,0.0,5.77e-07,0.0
2642,64,156,9.5,0.0,6.68e-07,0.0
2643,64,156,9.75,0.0,6.96e-07,0.0
2644,64,156,10.0,0.0,7.420000000000001e-07,0.0
2645,64,156,10.25,0.0,9.140000000000001e-07,0.0
2646,64,156,10.5,0.0,1.16e-06,0.0
2647,64,156,10.75,0.0,1.29e-06,0.0
2648,64,156,11.0,0.0,1.43e-06,0.0
2649,64,156,11.25,0.0,1.56e-06,0.0
2650,64,156,11.5,0.0,1.46e-06,0.0
2651,64,156,11.75,0.0,1.54e-06,0.0
2652,64,156,12.0,0.0,1.64e-06,0.0
2653,64,156,12.25,0.0,1.42e-06,0.0
2654,64,156,12.5,0.0,1.57e-06,0.0
2655,64,156,12.75,0.0,1.42e-06,0.0
2656,64,156,13.0,0.0,1.27e-06,0.0
2657,64,156,13.25,0.0,1.43e-06,0.0
2658,64,156,13.5,0.0,1.18e-06,0.0
2659,64,156,13.75,0.0,1.28e-06,0.0
2660,64,156,14.0,0.0,1.41e-06,0.0
2661,64,156,14.25,0.0,1.41e-06,0.0
2662,64,156,14.5,0.0,1.73e-06,0.0
2663,64,156,14.75,0.0,1.7e-06,0.0
2664,64,156,15.0,0.0,1.72e-06,0.0
2665,64,156,15.25,0.0,1.59e-06,0.0
2666,64,156,15.5,0.0,1.44e-06,0.0
2667,64,156,15.75,0.0,1.24e-06,0.0
2668,64,156,16.0,0.0,1.1e-06,0.0
2669,64,156,16.25,0.0,9.02e-07,0.0
2670,64,156,16.5,0.0,6.620000000000001e-07,0.0
2671,64,156,16.75,0.0,8.13e-07,0.0
2672,64,156,17.0,0.0,5.970000000000001e-07,0.0
2673,64,156,17.25,0.0,6.34e-07,0.0
2674,64,156,17.5,0.0,5.8e-07,0.0
2675,64,156,17.75,0.0,3.25e-07,0.0
2676,64,156,18.0,0.0,3.7100000000000003e-07,0.0
2677,64,156,18.25,0.0,2.63e-07,0.0
2678,64,156,18.5,0.0,3.5799999999999995e-07,0.0
2679,64,156,18.75,0.0,1.41e-07,0.0
2680,64,156,19.0,0.0,1.68e-07,0.0
2681,64,156,19.25,0.0,2.73e-07,0.0
2682,64,156,19.5,0.0,1.13e-07,0.0
2683,64,156,19.75,0.0,4.44e-07,0.0
2684,64,156,20.0,0.0,4e-07,0.0
2685,64,156,20.25,0.0,9.210000000000001e-08,0.0
2686,64,156,20.5,0.0,2.7600000000000004e-07,0.0
2687,64,156,20.75,0.0,2.2999999999999998e-08,0.0
2688,64,156,21.0,0.0,2.4e-08,0.0
2689,64,156,21.25,0.0,2.7799999999999997e-08,0.0
2690,64,156,21.5,0.0,4.8399999999999997e-08,0.0
2691,28,61,8.5,0.0,3.11e-08,1.87e-09
2692,28,61,8.75,0.0,4.4900000000000005e-08,2.2899999999999997e-09
2693,28,61,9.0,0.0,4.75e-08,2.7300000000000003e-09
2694,28,61,9.25,0.0,4.59e-08,2.67e-09
2695,28,61,9.51,0.0,4.18e-08,2.59e-09
2696,28,61,9.74,0.0,5.32e-08,3.1e-09
2697,28,61,10.01,0.0,5.1299999999999996e-08,3.18e-09
2698,28,61,10.25,0.0,5.2699999999999995e-08,3.3100000000000004e-09
2699,28,61,10.49,0.0,5.5800000000000003e-08,2.99e-09
2700,28,61,10.76,0.0,5.28e-08,2.49e-09
2701,28,61,11.01,0.0,6.01e-08,3.27e-09
2702,28,61,11.26,0.0,5.0599999999999996e-08,2.7300000000000003e-09
2703,28,61,11.51,0.0,5.7199999999999996e-08,2.9e-09
2704,28,61,12.0,0.0,6.96e-08,3.2299999999999994e-09
2705,28,61,12.49,0.0,9.13e-08,4.3e-09
2706,28,61,13.0,0.0,1.1599999999999999e-07,5.560000000000001e-09
2707,28,61,13.51,0.0,1.2699999999999999e-07,5.820000000000001e-09
2708,28,61,14.0,0.0,1.5199999999999998e-07,6.9e-09
2709,28,61,14.49,0.0,1.94e-07,8.71e-09
2710,28,61,15.03,0.0,2.4e-07,1.08e-08
2711,28,61,15.5,0.0,2.9e-07,1.32e-08
2712,28,61,16.02,0.0,3.48e-07,1.57e-08
2713,28,61,16.5,0.0,3.74e-07,1.67e-08
2714,28,61,16.94,0.0,4.01e-07,1.79e-08
2715,28,61,17.5,0.0,4.11e-07,1.85e-08
2716,28,61,18.02,0.0,3.97e-07,1.82e-08
2717,28,61,18.51,0.0,3.47e-07,1.6399999999999998e-08
2718,28,61,19.01,0.0,3.0399999999999997e-07,1.4299999999999999e-08
2719,50,120,9.18,0.0,1.1599999999999999e-07,3.79e-08
2720,50,120,9.31,0.0,1.32e-07,3.75e-08
2721,50,120,9.45,0.0,2.69e-07,3.7e-08
2722,50,120,9.59,0.0,2.07e-07,3.6499999999999996e-08
2723,50,120,9.72,0.0,1.66e-07,3.61e-08
2724,50,120,9.86,0.0,2.43e-07,3.5699999999999995e-08
2725,50,120,9.99,0.0,2.3399999999999998e-07,3.53e-08
2726,50,120,10.13,0.0,1.7600000000000001e-07,3.49e-08
2727,50,120,10.27,0.0,2.64e-07,3.4500000000000005e-08
2728,50,120,10.4,0.0,2.87e-07,3.42e-08
2729,50,120,10.54,0.0,2.3399999999999998e-07,3.38e-08
2730,50,120,10.68,0.0,2.66e-07,3.35e-08
2731,50,120,10.81,0.0,3.07e-07,3.32e-08
2732,50,120,10.95,0.0,3.11e-07,3.2900000000000003e-08
2733,50,120,11.08,0.0,3.2299999999999997e-07,3.26e-08
2734,50,120,11.22,0.0,4.3100000000000003e-07,3.2200000000000004e-08
2735,50,120,11.36,0.0,4.1e-07,3.19e-08
2736,50,120,11.49,0.0,4.66e-07,3.16e-08
2737,50,120,11.63,0.0,4.75e-07,3.1299999999999996e-08
2738,50,120,11.77,0.0,5.22e-07,3.1e-08
2739,50,120,11.9,0.0,5.57e-07,3.08e-08
2740,50,120,12.04,0.0,5.93e-07,3.0499999999999995e-08
2741,50,120,12.17,0.0,6.26e-07,3.02e-08
2742,50,120,12.31,0.0,6.54e-07,2.99e-08
2743,50,120,12.45,0.0,6.72e-07,2.97e-08
2744,50,120,12.58,0.0,7.03e-07,2.94e-08
2745,50,120,12.72,0.0,7.84e-07,2.92e-08
2746,50,120,12.85,0.0,8.5e-07,2.8999999999999998e-08
2747,50,120,12.99,0.0,8.61e-07,2.8700000000000002e-08
2748,50,120,13.13,0.0,9.38e-07,2.85e-08
2749,50,120,13.26,0.0,9.75e-07,2.8300000000000002e-08
2750,50,120,13.4,0.0,1.06e-06,2.8e-08
2751,50,120,13.54,0.0,1.12e-06,2.7799999999999997e-08
2752,50,120,13.67,0.0,1.15e-06,2.76e-08
2753,50,120,13.81,0.0,1.25e-06,2.74e-08
2754,50,120,13.94,0.0,1.34e-06,2.73e-08
2755,50,120,14.08,0.0,1.36e-06,2.7e-08
2756,50,120,14.22,0.0,1.45e-06,2.6800000000000002e-08
2757,50,120,14.35,0.0,1.55e-06,2.67e-08
2758,50,120,14.49,0.0,1.57e-06,2.65e-08
2759,50,120,14.63,0.0,1.56e-06,2.63e-08
2760,50,120,14.76,0.0,1.6e-06,2.61e-08
2761,50,120,14.9,0.0,1.67e-06,2.5899999999999997e-08
2762,50,120,15.03,0.0,1.65e-06,2.57e-08
2763,50,120,15.17,0.0,1.62e-06,2.56e-08
2764,50,120,15.31,0.0,1.6e-06,2.54e-08
2765,50,120,15.44,0.0,1.6e-06,2.52e-08
2766,50,120,15.58,0.0,1.52e-06,2.5099999999999996e-08
2767,50,120,15.71,0.0,1.51e-06,2.49e-08
2768,50,120,15.85,0.0,1.5e-06,2.4700000000000003e-08
2769,50,120,15.99,0.0,1.44e-06,2.46e-08
2770,50,120,16.12,0.0,1.37e-06,2.44e-08
2771,50,120,16.26,0.0,1.37e-06,2.4300000000000003e-08
2772,50,120,16.4,0.0,1.3e-06,2.41e-08
2773,50,120,16.53,0.0,1.22e-06,2.4e-08
2774,50,120,16.67,0.0,1.21e-06,2.3799999999999998e-08
2775,50,120,16.8,0.0,1.12e-06,2.37e-08
2776,50,120,16.94,0.0,1.11e-06,2.36e-08
2777,50,120,17.08,0.0,1.06e-06,2.3399999999999998e-08
2778,50,120,17.21,0.0,1.01e-06,2.33e-08
2779,50,120,17.35,0.0,9.55e-07,2.32e-08
2780,50,120,17.49,0.0,9.170000000000001e-07,2.3100000000000002e-08
2781,50,120,17.62,0.0,8.47e-07,2.29e-08
2782,50,120,17.76,0.0,8.109999999999999e-07,2.28e-08
2783,50,120,17.89,0.0,7.809999999999999e-07,2.27e-08
2784,50,120,18.03,0.0,7.890000000000001e-07,2.2599999999999997e-08
2785,50,120,18.17,0.0,7.4e-07,2.2400000000000002e-08
2786,50,120,18.3,0.0,6.87e-07,2.23e-08
2787,50,120,18.44,0.0,6.77e-07,2.2200000000000004e-08
2788,50,120,18.58,0.0,6.21e-07,2.21e-08
2789,50,120,18.71,0.0,5.75e-07,2.2000000000000002e-08
2790,50,120,18.85,0.0,5.61e-07,2.19e-08
2791,50,120,18.98,0.0,5.21e-07,2.18e-08
2792,50,120,19.12,0.0,5.35e-07,2.16e-08
2793,50,120,19.26,0.0,4.82e-07,2.15e-08
2794,50,120,19.39,0.0,5.19e-07,2.14e-08
2795,50,120,19.53,0.0,4.71e-07,2.13e-08
2796,50,120,19.66,0.0,4.2799999999999997e-07,2.12e-08
2797,50,120,19.8,0.0,4.35e-07,2.11e-08
2798,50,120,19.94,0.0,4.39e-07,2.1e-08
2799,50,120,20.07,0.0,4.0399999999999996e-07,2.09e-08
2800,50,120,20.21,0.0,4.0799999999999995e-07,2.08e-08
2801,50,120,20.35,0.0,3.7e-07,2.0699999999999997e-08
2802,50,120,20.48,0.0,3.56e-07,2.0699999999999997e-08
2803,50,120,20.62,0.0,3.7100000000000003e-07,2.06e-08
2804,50,120,20.75,0.0,3.19e-07,2.0499999999999998e-08
2805,50,120,20.89,0.0,3.27e-07,2.04e-08
2806,50,120,21.03,0.0,2.8e-07,2.0299999999999996e-08
2807,50,120,21.16,0.0,2.93e-07,2.02e-08
2808,50,120,21.3,0.0,3.29e-07,2.0099999999999998e-08
2809,50,120,21.44,0.0,2.9699999999999997e-07,2e-08
2810,50,120,21.57,0.0,2.8e-07,1.99e-08
2811,50,120,21.71,0.0,2.8e-07,1.99e-08
2812,50,120,21.84,0.0,2.86e-07,1.98e-08
2813,50,120,22.12,0.0,2.56e-07,1.96e-08
2814,50,120,22.39,0.0,2.37e-07,1.94e-08
2815,40,91,10.800999999999998,0.0,1.1800000000000001e-07,1.97e-08
2816,40,91,10.955,0.0,1.24e-07,1.91e-08
2817,40,91,11.11,0.0,1.13e-07,1.85e-08
2818,40,91,11.265,0.0,1.0199999999999999e-07,1.77e-08
2819,40,91,11.42,0.0,1.0900000000000001e-07,1.59e-08
2820,40,91,11.575,0.0,1.4e-07,1.65e-08
2821,40,91,11.73,0.0,1.55e-07,1.76e-08
2822,40,91,11.885,0.0,1.55e-07,1.44e-08
2823,40,91,12.039000000000001,0.0,2.0199999999999998e-07,1.25e-08
2824,40,91,12.349,0.0,2.0899999999999998e-07,1.27e-08
2825,40,91,12.504000000000001,0.0,1.94e-07,1.32e-08
2826,40,91,12.659,0.0,1.8e-07,1.8e-08
2827,40,91,12.814,0.0,2.1e-07,1.79e-08
2828,40,91,12.969000000000001,0.0,2.64e-07,1.93e-08
2829,40,91,13.123,0.0,2.4399999999999996e-07,1.92e-08
2830,40,91,13.277999999999999,0.0,2.3600000000000002e-07,1.92e-08
2831,40,91,13.433,0.0,2.89e-07,2.09e-08
2832,40,91,13.588,0.0,2.73e-07,1.96e-08
2833,40,91,13.743,0.0,3.16e-07,2.0699999999999997e-08
2834,40,91,13.898,0.0,3.42e-07,2.0299999999999996e-08
2835,40,91,14.052999999999999,0.0,3.92e-07,2.14e-08
2836,40,91,14.207,0.0,4.02e-07,2.16e-08
2837,40,91,14.362,0.0,4.6399999999999997e-07,2.29e-08
2838,40,91,14.517000000000001,0.0,5.31e-07,2.41e-08
2839,40,91,14.672,0.0,5.839999999999999e-07,2.49e-08
2840,40,91,14.827,0.0,6.079999999999999e-07,2.5499999999999997e-08
2841,40,91,14.982000000000001,0.0,6.83e-07,2.67e-08
2842,40,91,15.136,0.0,7.340000000000001e-07,2.76e-08
2843,40,91,15.290999999999999,0.0,7.66e-07,2.8199999999999998e-08
2844,40,91,15.446,0.0,7.75e-07,2.67e-08
2845,40,91,15.600999999999999,0.0,8.12e-07,2.4199999999999998e-08
2846,40,91,15.755999999999998,0.0,8.7e-07,2.5099999999999996e-08
2847,40,91,15.911,0.0,9.1e-07,2.23e-08
2848,40,91,16.066,0.0,9.83e-07,2.33e-08
2849,40,91,16.22,0.0,9.520000000000001e-07,2.2200000000000004e-08
2850,40,91,16.375,0.0,9.59e-07,2.3500000000000002e-08
2851,40,91,16.53,0.0,9.29e-07,2.11e-08
2852,40,91,16.685,0.0,9.51e-07,2.15e-08
2853,40,91,16.84,0.0,9.679999999999999e-07,2.15e-08
2854,40,91,16.995,0.0,8.68e-07,2.12e-08
2855,40,91,17.15,0.0,8.9e-07,2.14e-08
2856,40,91,17.304000000000002,0.0,8.37e-07,2.14e-08
2857,40,91,17.459,0.0,8.35e-07,2.16e-08
2858,40,91,17.614,0.0,6.990000000000001e-07,2.0499999999999998e-08
2859,40,91,17.769000000000002,0.0,6.83e-07,2.06e-08
2860,40,91,17.924,0.0,6.1e-07,2e-08
2861,40,91,18.079,0.0,5.9e-07,2.0099999999999998e-08
2862,40,91,18.233,0.0,5.99e-07,2.0299999999999996e-08
2863,40,91,18.387999999999998,0.0,5.09e-07,1.73e-08
2864,40,91,18.543,0.0,4.77e-07,1.81e-08
2865,40,91,18.698,0.0,4.92e-07,1.8300000000000002e-08
2866,40,91,18.852999999999998,0.0,4.24e-07,1.8e-08
2867,40,91,19.008,0.0,4.03e-07,1.4e-08
2868,40,91,19.163,0.0,3.88e-07,1.3899999999999999e-08
2869,40,91,19.317,0.0,3.74e-07,1.16e-08
2870,40,91,19.472,0.0,3.37e-07,1.48e-08
2871,40,91,19.627,0.0,3.4899999999999996e-07,1.52e-08
2872,40,91,19.782,0.0,3.09e-07,1.5e-08
2873,40,91,19.937,0.0,2.7100000000000003e-07,1.51e-08
2874,40,91,20.092,0.0,2.72e-07,1.52e-08
2875,40,91,20.247,0.0,2.66e-07,1.57e-08
2876,40,91,20.401,0.0,2.7e-07,2.13e-08
2877,40,91,20.555999999999997,0.0,2.59e-07,1.54e-08
2878,40,91,20.711,0.0,2.45e-07,1.58e-08
2879,40,91,20.866,0.0,2.48e-07,1.6399999999999998e-08
2880,40,91,21.021,0.0,2.43e-07,1.63e-08
2881,40,91,21.176,0.0,2.16e-07,1.63e-08
2882,40,91,21.33,0.0,1.7600000000000001e-07,1.6399999999999998e-08
2883,40,91,21.485,0.0,1.7699999999999998e-07,1.6e-08
2884,40,91,21.64,0.0,1.3900000000000001e-07,1.71e-08
2885,40,91,21.795,0.0,1.31e-07,1.74e-08
2886,40,91,21.95,0.0,1.36e-07,1.78e-08
2887,40,91,22.105,0.0,1.65e-07,1.84e-08
2888,40,91,22.26,0.0,1.34e-07,1.86e-08
2889,40,91,22.414,0.0,8.86e-08,1.8999999999999998e-08
2890,40,91,22.569000000000003,0.0,9.300000000000001e-08,1.77e-08
2891,40,91,22.724,0.0,1.2099999999999998e-07,1.6799999999999998e-08
2892,40,91,22.879,0.0,9.67e-08,1.6100000000000002e-08
2893,40,91,23.034000000000002,0.0,1.08e-07,1.7e-08
2894,40,91,23.189,0.0,9.54e-08,1.71e-08
2895,40,91,23.344,0.0,9.470000000000001e-08,1.76e-08
2896,40,91,23.498,0.0,9.560000000000001e-08,1.6399999999999998e-08
2897,40,91,23.730999999999998,0.0,6.98e-08,1.74e-08
2898,40,91,24.041,0.0,1.0199999999999999e-07,3.01e-08
2899,30,64,12.12,0.0,3.6499999999999996e-08,1.4499999999999999e-08
2900,30,64,12.39,0.0,6.51e-08,1.42e-08
2901,30,64,12.66,0.0,9.109999999999999e-08,1.4e-08
2902,30,64,12.93,0.0,1.1e-07,1.38e-08
2903,30,64,13.21,0.0,1.05e-07,1.37e-08
2904,30,64,13.48,0.0,9.65e-08,1.3400000000000001e-08
2905,30,64,13.75,0.0,1.33e-07,1.33e-08
2906,30,64,14.02,0.0,1.29e-07,1.31e-08
2907,30,64,14.29,0.0,1.69e-07,1.3e-08
2908,30,64,14.56,0.0,2.03e-07,1.28e-08
2909,30,64,14.83,0.0,2.21e-07,1.27e-08
2910,30,64,15.1,0.0,2.61e-07,1.25e-08
2911,30,64,15.37,0.0,2.82e-07,1.24e-08
2912,30,64,15.64,0.0,3.14e-07,1.23e-08
2913,30,64,15.92,0.0,3.48e-07,1.2099999999999999e-08
2914,30,64,16.19,0.0,3.5200000000000003e-07,1.2099999999999999e-08
2915,30,64,16.46,0.0,3.55e-07,1.1899999999999999e-08
2916,30,64,16.73,0.0,3.7200000000000005e-07,1.18e-08
2917,30,64,17.0,0.0,3.51e-07,1.28e-08
2918,30,64,17.27,0.0,3.4e-07,1.27e-08
2919,30,64,17.54,0.0,3.41e-07,1.25e-08
2920,30,64,17.81,0.0,3.34e-07,1.24e-08
2921,30,64,18.08,0.0,3.2600000000000003e-07,1.22e-08
2922,30,64,18.35,0.0,3.15e-07,1.2099999999999999e-08
2923,30,64,18.63,0.0,3.16e-07,1.2099999999999999e-08
2924,30,64,18.9,0.0,3.2600000000000003e-07,1.1899999999999999e-08
2925,30,64,19.17,0.0,3.0399999999999997e-07,1.1899999999999999e-08
2926,30,64,19.44,0.0,2.93e-07,1.1699999999999999e-08
2927,30,64,19.71,0.0,2.7600000000000004e-07,1.1699999999999999e-08
2928,30,64,19.98,0.0,2.59e-07,1.1499999999999999e-08
2929,30,64,20.25,0.0,2.3600000000000002e-07,1.14e-08
2930,30,64,20.52,0.0,2.22e-07,1.1299999999999999e-08
2931,30,64,20.79,0.0,2.24e-07,1.1299999999999999e-08
2932,30,64,21.06,0.0,2.1399999999999998e-07,1.1200000000000001e-08
2933,30,64,21.34,0.0,1.98e-07,1.1100000000000002e-08
2934,30,64,21.61,0.0,1.85e-07,1.1000000000000001e-08
2935,30,64,21.88,0.0,1.97e-07,1.09e-08
2936,30,64,22.15,0.0,1.83e-07,1.08e-08
2937,30,64,22.42,0.0,1.8899999999999999e-07,1.08e-08
2938,30,64,22.69,0.0,1.7699999999999998e-07,1.07e-08
2939,30,64,22.96,0.0,1.83e-07,1.06e-08
2940,30,64,23.23,0.0,1.73e-07,1.06e-08
2941,30,64,23.5,0.0,1.7699999999999998e-07,1.05e-08
2942,30,64,23.77,0.0,1.67e-07,1.04e-08
2943,30,64,24.05,0.0,1.55e-07,1.04e-08
2944,30,64,24.32,0.0,1.43e-07,1.03e-08
2945,30,64,24.59,0.0,1.34e-07,1.02e-08
2946,30,64,24.86,0.0,1.37e-07,1.02e-08
2947,46,106,9.84,0.0,1.4599999999999998e-07,1.25e-08
2948,46,106,10.0,0.0,1.49e-07,1.03e-08
2949,46,106,10.28,0.0,1.7600000000000001e-07,1.03e-08
2950,46,106,10.81,0.0,1.72e-07,9.73e-09
2951,46,106,11.16,0.0,2.35e-07,1.54e-08
2952,46,106,11.99,0.0,3.66e-07,2.32e-08
2953,46,106,12.63,0.0,5.079999999999999e-07,2.8700000000000002e-08
2954,46,106,13.74,0.0,7.629999999999999e-07,4.38e-08
2955,6,12,18.8,0.0,6.18e-09,4.28e-09
2956,6,12,19.0,0.0,7.490000000000001e-09,3.0599999999999998e-09
2957,6,12,19.2,0.0,1.4e-08,2.7899999999999997e-09
2958,6,12,19.3,0.0,6.920000000000001e-09,3.0099999999999997e-09
2959,6,12,19.5,0.0,1.53e-08,2.7500000000000002e-09
2960,6,12,19.6,0.0,5.889999999999999e-09,5e-09
2961,6,12,19.8,0.0,9.68e-09,2.48e-09
2962,6,12,20.1,0.0,9.28e-09,2.8899999999999997e-09
2963,6,12,20.2,0.0,1.92e-08,2.21e-09
2964,6,12,20.3,0.0,1.65e-08,3.3e-09
2965,6,12,20.5,0.0,2.85e-08,2.8300000000000004e-09
2966,6,12,20.7,0.0,2.7799999999999997e-08,3.02e-09
2967,6,12,20.9,0.0,3.48e-08,1.93e-09
2968,6,12,21.1,0.0,4.1900000000000005e-08,4.020000000000001e-09
2969,6,12,21.2,0.0,4.79e-08,2.53e-09
2970,6,12,21.3,0.0,5.62e-08,2.9399999999999998e-09
2971,6,12,21.4,0.0,5.84e-08,2.3e-09
2972,6,12,21.5,0.0,5.89e-08,2.7e-09
2973,6,12,21.7,0.0,6.440000000000001e-08,2.8800000000000004e-09
2974,6,12,22.0,0.0,7.45e-08,2.2399999999999997e-09
2975,6,12,22.2,0.0,8.09e-08,2.62e-09
2976,6,12,22.3,0.0,8.17e-08,2.21e-09
2977,6,12,22.4,0.0,7.59e-08,2.2e-09
2978,6,12,22.6,0.0,7.940000000000001e-08,2.57e-09
2979,6,12,22.6,0.0,8.1e-08,2.37e-09
2980,6,12,22.9,0.0,7.88e-08,1.75e-09
2981,6,12,23.1,0.0,7.730000000000001e-08,2.52e-09
2982,6,12,23.3,0.0,7.110000000000001e-08,2.6800000000000003e-09
2983,6,12,23.4,0.0,7.12e-08,2.0999999999999998e-09
2984,6,12,23.5,0.0,7.089999999999999e-08,1.9e-09
2985,6,12,23.7,0.0,6.440000000000001e-08,1.88e-09
2986,6,12,24.0,0.0,5.9299999999999995e-08,1.6699999999999998e-09
2987,6,12,24.2,0.0,5.019999999999999e-08,2.58e-09
2988,6,12,24.5,0.0,4.71e-08,2.1899999999999997e-09
2989,6,12,24.5,0.0,4.04e-08,4e-09
2990,6,12,24.7,0.0,4.28e-08,2.17e-09
