,Z,A,E,dE,f1,df1
7054,50,118,15.8,0.0,1.41e-06,1.35e-08
7055,50,118,15.9,0.0,1.39e-06,1.4299999999999999e-08
7056,50,118,16.0,0.0,1.36e-06,1.4499999999999999e-08
7057,50,118,16.1,0.0,1.32e-06,1.49e-08
7058,50,118,16.2,0.0,1.28e-06,1.5e-08
7059,50,118,16.3,0.0,1.27e-06,1.5e-08
7060,50,118,16.4,0.0,1.22e-06,1.42e-08
7061,50,118,16.5,0.0,1.17e-06,1.37e-08
7062,50,118,16.6,0.0,1.11e-06,1.25e-08
7063,50,118,16.7,0.0,1.05e-06,1.14e-08
7064,50,118,16.8,0.0,1.01e-06,1.1200000000000001e-08
7065,50,118,16.9,0.0,9.75e-07,1.05e-08
7066,50,118,17.0,0.0,9.340000000000001e-07,1.02e-08
7067,50,118,17.1,0.0,8.98e-07,9.540000000000001e-09
7068,50,118,17.2,0.0,8.720000000000001e-07,8.93e-09
7069,50,118,17.3,0.0,8.47e-07,8.57e-09
7070,50,118,17.4,0.0,8.079999999999999e-07,8.320000000000001e-09
7071,50,118,17.5,0.0,7.68e-07,8.03e-09
7072,50,118,17.6,0.0,7.440000000000001e-07,7.79e-09
7073,50,118,17.7,0.0,7.25e-07,7.69e-09
7074,50,118,17.8,0.0,7.11e-07,7.46e-09
7075,50,118,17.9,0.0,6.88e-07,7.609999999999998e-09
7076,50,118,18.0,0.0,6.55e-07,7.47e-09
7077,50,118,18.1,0.0,6.28e-07,7.48e-09
7078,50,118,18.2,0.0,6.1e-07,7.43e-09
7079,50,118,18.3,0.0,5.970000000000001e-07,7.490000000000001e-09
7080,50,118,18.4,0.0,5.939999999999999e-07,7.31e-09
7081,50,118,18.5,0.0,5.67e-07,7.5e-09
7082,50,118,18.6,0.0,5.64e-07,7.46e-09
7083,50,118,18.7,0.0,5.38e-07,7.509999999999999e-09
7084,50,118,18.8,0.0,5.17e-07,7.609999999999998e-09
7085,50,118,18.9,0.0,4.96e-07,7.53e-09
7086,50,118,19.0,0.0,4.839999999999999e-07,7.58e-09
7087,50,118,19.1,0.0,4.6799999999999996e-07,7.54e-09
7088,50,118,19.2,0.0,4.48e-07,7.18e-09
7089,50,118,19.3,0.0,4.39e-07,6.16e-09
7090,50,118,19.4,0.0,4.2700000000000005e-07,6.709999999999999e-09
7091,50,118,19.5,0.0,4.14e-07,7.47e-09
7092,50,118,19.6,0.0,4.0399999999999996e-07,7.79e-09
7093,50,118,19.7,0.0,3.94e-07,7.440000000000001e-09
7094,50,118,19.8,0.0,3.7600000000000003e-07,7.0099999999999996e-09
7095,50,118,19.9,0.0,3.6299999999999995e-07,7.45e-09
7096,50,118,20.0,0.0,3.5700000000000003e-07,7.63e-09
7097,50,118,20.1,0.0,3.37e-07,7.21e-09
7098,50,118,20.2,0.0,3.32e-07,7.390000000000001e-09
7099,50,118,20.3,0.0,3.2200000000000005e-07,7.31e-09
7100,50,118,20.4,0.0,3.2600000000000003e-07,7.27e-09
7101,50,118,20.5,0.0,2.95e-07,7.53e-09
7102,50,118,20.6,0.0,3.11e-07,7.2e-09
7103,50,118,20.7,0.0,3.14e-07,7.37e-09
7104,50,118,20.8,0.0,2.95e-07,6.879999999999999e-09
7105,50,118,20.9,0.0,2.79e-07,7.55e-09
7106,50,118,21.0,0.0,2.8e-07,7.56e-09
7107,50,118,21.1,0.0,2.7e-07,7.56e-09
7108,50,118,21.2,0.0,2.57e-07,7.57e-09
7109,50,118,21.3,0.0,2.52e-07,7.53e-09
7110,50,118,21.4,0.0,2.5e-07,7.58e-09
7111,50,118,21.5,0.0,2.55e-07,7.3e-09
7112,50,118,21.6,0.0,2.4199999999999997e-07,8.87e-09
7113,50,118,21.7,0.0,2.48e-07,8.87e-09
7114,50,118,21.8,0.0,2.15e-07,9.429999999999999e-09
7115,50,118,21.9,0.0,2.22e-07,9.270000000000001e-09
7116,50,118,22.0,0.0,2.2899999999999997e-07,9.150000000000001e-09
7117,50,118,22.1,0.0,2.2699999999999998e-07,9.379999999999999e-09
7118,50,118,22.2,0.0,2.17e-07,7.970000000000001e-09
7119,50,118,22.3,0.0,2.21e-07,6.879999999999999e-09
7120,50,118,22.4,0.0,2.16e-07,6.85e-09
7121,50,118,22.5,0.0,2.15e-07,7.090000000000001e-09
7122,50,118,22.6,0.0,2.12e-07,7.45e-09
7123,50,118,22.7,0.0,2.1800000000000002e-07,7.45e-09
7124,50,118,22.8,0.0,2.1100000000000002e-07,7.0400000000000005e-09
7125,50,118,22.9,0.0,1.98e-07,7.0799999999999995e-09
7126,50,118,23.0,0.0,1.8899999999999999e-07,7.390000000000001e-09
7127,50,118,23.1,0.0,1.72e-07,7.4e-09
7128,50,118,23.2,0.0,1.7e-07,7.509999999999999e-09
7129,50,118,23.3,0.0,1.58e-07,9.05e-09
7130,50,118,23.4,0.0,1.7899999999999997e-07,9.670000000000002e-09
7131,50,118,23.5,0.0,1.99e-07,1.01e-08
7132,50,118,23.6,0.0,1.8800000000000002e-07,9.670000000000002e-09
7133,50,118,23.7,0.0,1.6300000000000002e-07,9.33e-09
7134,50,118,23.8,0.0,1.6300000000000002e-07,9.4e-09
7135,50,118,23.9,0.0,1.54e-07,9.509999999999999e-09
7136,50,118,24.0,0.0,1.53e-07,1.01e-08
7137,50,118,24.1,0.0,1.36e-07,9.179999999999998e-09
7138,50,118,24.2,0.0,1.56e-07,1.02e-08
7139,50,118,24.3,0.0,1.53e-07,9.490000000000001e-09
7140,50,118,24.4,0.0,1.68e-07,9.63e-09
7141,50,118,24.5,0.0,1.41e-07,9.490000000000001e-09
7142,50,118,24.6,0.0,1.58e-07,1.02e-08
7143,50,118,24.7,0.0,1.44e-07,9.620000000000001e-09
7144,50,118,24.8,0.0,1.8800000000000002e-07,9.44e-09
7145,50,118,24.9,0.0,1.5199999999999998e-07,9.159999999999999e-09
7146,50,118,25.0,0.0,1.4e-07,9.540000000000001e-09
7147,50,118,25.1,0.0,1.3e-07,9.81e-09
7148,50,118,25.2,0.0,1.8399999999999998e-07,9.95e-09
7149,50,118,25.3,0.0,1.6399999999999999e-07,9.769999999999999e-09
7150,50,118,25.4,0.0,1.68e-07,1.02e-08
7151,50,118,25.5,0.0,1.45e-07,1.01e-08
7152,50,118,25.6,0.0,1.26e-07,9.72e-09
7153,50,118,25.7,0.0,1.4e-07,1.03e-08
7154,50,118,25.8,0.0,1.56e-07,1.01e-08
7155,90,232,9.28,0.0,1.48e-06,2.85e-07
7156,90,232,9.55,0.0,1.84e-06,2.64e-07
7157,90,232,9.72,0.0,2.11e-06,2.52e-07
7158,90,232,10.09,0.0,2.34e-06,2.26e-07
7159,90,232,10.36,0.0,2.49e-06,2.08e-07
7160,90,232,10.64,0.0,2.62e-06,1.92e-07
7161,90,232,10.94,0.0,2.81e-06,1.8600000000000002e-07
7162,90,232,11.18,0.0,2.99e-06,1.82e-07
7163,90,232,11.45,0.0,2.95e-06,1.78e-07
7164,90,232,11.72,0.0,2.92e-06,1.74e-07
7165,90,232,11.99,0.0,2.83e-06,1.7e-07
7166,90,232,12.26,0.0,2.75e-06,1.71e-07
7167,90,232,12.53,0.0,3.05e-06,1.71e-07
7168,90,232,12.8,0.0,2.66e-06,1.71e-07
7169,90,232,13.07,0.0,2.82e-06,1.72e-07
7170,90,232,13.35,0.0,2.65e-06,1.72e-07
7171,90,232,13.62,0.0,2.67e-06,1.69e-07
7172,90,232,13.89,0.0,2.72e-06,1.67e-07
7173,90,232,14.16,0.0,2.6e-06,1.6399999999999999e-07
7174,90,232,14.43,0.0,2.58e-06,1.62e-07
7175,90,232,14.7,0.0,2.28e-06,1.59e-07
7176,90,232,14.97,0.0,1.98e-06,1.65e-07
7177,90,232,15.24,0.0,1.78e-06,1.7e-07
7178,90,232,15.51,0.0,1.62e-06,1.74e-07
7179,90,232,15.79,0.0,1.62e-06,1.7899999999999997e-07
7180,90,232,16.06,0.0,1.46e-06,1.8399999999999998e-07
7181,90,232,16.33,0.0,1.21e-06,1.8100000000000002e-07
7182,16,32,15.2,0.0,3.02e-08,0.0
7183,16,32,15.4,0.0,2.76e-08,0.0
7184,16,32,15.6,0.0,5.4500000000000005e-08,0.0
7185,16,32,15.8,0.0,6.7e-08,0.0
7186,16,32,16.0,0.0,8.4e-08,0.0
7187,16,32,16.2,0.0,8.730000000000001e-08,0.0
7188,16,32,16.4,0.0,1.0300000000000001e-07,0.0
7189,16,32,16.6,0.0,8.730000000000001e-08,0.0
7190,16,32,16.8,0.0,1.2199999999999998e-07,0.0
7191,16,32,17.0,0.0,1.33e-07,0.0
7192,16,32,17.2,0.0,1.23e-07,0.0
7193,16,32,17.4,0.0,9.32e-08,0.0
7194,16,32,17.6,0.0,1.0099999999999999e-07,0.0
7195,16,32,17.8,0.0,1.2699999999999999e-07,0.0
7196,16,32,18.0,0.0,1.3e-07,0.0
7197,16,32,18.2,0.0,1.55e-07,0.0
7198,16,32,18.4,0.0,2.07e-07,0.0
7199,16,32,18.6,0.0,2.2e-07,0.0
7200,16,32,18.8,0.0,2.4399999999999996e-07,0.0
7201,16,32,19.0,0.0,2.6e-07,0.0
7202,16,32,19.2,0.0,2.43e-07,0.0
7203,16,32,19.4,0.0,2.2899999999999997e-07,0.0
7204,16,32,19.6,0.0,2.3100000000000002e-07,0.0
7205,16,32,19.8,0.0,2.0899999999999998e-07,0.0
7206,16,32,20.0,0.0,1.71e-07,0.0
7207,16,32,20.2,0.0,1.36e-07,0.0
7208,16,32,20.4,0.0,1.49e-07,0.0
7209,16,32,20.6,0.0,1.95e-07,0.0
7210,16,32,20.8,0.0,2.2699999999999998e-07,0.0
7211,16,32,21.0,0.0,2.45e-07,0.0
7212,16,32,21.2,0.0,2.57e-07,0.0
7213,16,32,21.4,0.0,3.0399999999999997e-07,0.0
7214,16,32,21.6,0.0,3.2799999999999997e-07,0.0
7215,16,32,21.8,0.0,3.08e-07,0.0
7216,16,32,22.0,0.0,2.6e-07,0.0
7217,16,32,22.2,0.0,2.2e-07,0.0
7218,16,32,22.4,0.0,2.05e-07,0.0
7219,16,32,22.6,0.0,1.8899999999999999e-07,0.0
7220,16,32,22.8,0.0,1.67e-07,0.0
7221,16,32,23.0,0.0,1.53e-07,0.0
7222,16,32,23.2,0.0,1.43e-07,0.0
7223,16,32,23.4,0.0,1.42e-07,0.0
7224,16,32,23.6,0.0,1.69e-07,0.0
7225,16,32,23.8,0.0,1.75e-07,0.0
7226,16,32,24.0,0.0,1.73e-07,0.0
7227,16,32,24.2,0.0,1.75e-07,0.0
7228,16,32,24.4,0.0,1.73e-07,0.0
7229,16,32,24.6,0.0,1.72e-07,0.0
7230,16,32,24.8,0.0,1.71e-07,0.0
7231,78,195,8.3,0.0,3.66e-07,5.2300000000000005e-08
7232,78,195,8.5,0.0,4.29e-07,5.0999999999999993e-08
7233,78,195,8.7,0.0,5.38e-07,5.98e-08
7234,78,195,8.9,0.0,5.46e-07,5.8499999999999994e-08
7235,78,195,9.1,0.0,6.77e-07,5.7199999999999996e-08
7236,78,195,9.3,0.0,6.16e-07,5.6e-08
7237,78,195,9.5,0.0,7.94e-07,5.48e-08
7238,78,195,9.7,0.0,7.240000000000001e-07,7.15e-08
7239,78,195,9.9,0.0,8.67e-07,7.01e-08
7240,78,195,10.1,0.0,8.33e-07,6.87e-08
7241,78,195,10.3,0.0,1.03e-06,6.740000000000001e-08
7242,78,195,10.5,0.0,9.5e-07,5.78e-08
7243,78,195,10.7,0.0,1.16e-06,8.92e-08
7244,78,195,10.8,0.0,1.28e-06,7.23e-08
7245,78,195,11.0,0.0,1.42e-06,6.31e-08
7246,78,195,11.2,0.0,1.49e-06,6.97e-08
7247,78,195,11.5,0.0,1.75e-06,6.79e-08
7248,78,195,11.7,0.0,1.93e-06,8.150000000000001e-08
7249,78,195,11.9,0.0,2.1e-06,9.48e-08
7250,78,195,12.1,0.0,2.34e-06,1e-07
7251,78,195,12.3,0.0,2.81e-06,7.76e-08
7252,78,195,12.4,0.0,2.99e-06,9.79e-08
7253,78,195,12.7,0.0,3.09e-06,1.0199999999999999e-07
7254,78,195,12.9,0.0,3.46e-06,1.0099999999999999e-07
7255,78,195,13.1,0.0,3.51e-06,1.13e-07
7256,78,195,13.3,0.0,3.34e-06,9.13e-08
7257,78,195,13.5,0.0,3.45e-06,1.2199999999999998e-07
7258,78,195,13.7,0.0,3.34e-06,1.14e-07
7259,78,195,13.9,0.0,3e-06,1.12e-07
7260,78,195,14.1,0.0,2.9e-06,1.29e-07
7261,78,195,14.3,0.0,2.84e-06,1.15e-07
7262,78,195,14.5,0.0,2.53e-06,1.5e-07
7263,78,195,14.7,0.0,2.48e-06,1.42e-07
7264,78,195,14.9,0.0,2.74e-06,1.75e-07
7265,78,195,15.1,0.0,2.52e-06,1.49e-07
7266,78,195,15.3,0.0,2.76e-06,1.59e-07
7267,78,195,15.5,0.0,2.47e-06,1.57e-07
7268,78,195,15.7,0.0,2.52e-06,1.55e-07
7269,78,195,15.9,0.0,2.25e-06,1.96e-07
7270,78,195,16.1,0.0,1.99e-06,1.83e-07
7271,78,195,16.3,0.0,1.84e-06,2.0199999999999998e-07
7272,78,195,16.5,0.0,2.2e-06,1.68e-07
7273,78,195,16.7,0.0,1.97e-06,1.82e-07
7274,78,195,16.8,0.0,1.69e-06,1.7e-07
7275,78,195,17.0,0.0,1.58e-06,1.94e-07
7276,78,195,17.2,0.0,1.89e-06,1.82e-07
7277,78,195,17.4,0.0,1.6e-06,1.99e-07
7278,78,195,17.6,0.0,1.27e-06,2.37e-07
7279,78,195,17.8,0.0,1.54e-06,1.9e-07
7280,78,195,18.0,0.0,1.16e-06,1.6399999999999999e-07
7281,78,195,18.2,0.0,9.770000000000001e-07,1.8600000000000002e-07
7282,78,195,18.4,0.0,8.82e-07,2.12e-07
7283,78,195,18.6,0.0,1.15e-06,2.2899999999999997e-07
7284,78,195,18.8,0.0,8.86e-07,2.03e-07
7285,78,195,19.0,0.0,9.72e-07,1.78e-07
7286,78,195,19.2,0.0,1.01e-06,1.58e-07
7287,78,195,19.4,0.0,6.66e-07,2.01e-07
7288,78,195,19.6,0.0,6.68e-07,2.12e-07
7289,78,195,19.8,0.0,6.48e-07,2.28e-07
7290,78,195,20.0,0.0,4.42e-07,1.73e-07
7291,78,195,20.2,0.0,5.15e-07,1.85e-07
7292,72,180,8.6,0.0,2.72e-07,2.22e-07
7293,72,180,8.88,0.0,2.3399999999999998e-07,2.3399999999999998e-07
7294,72,180,9.06,0.0,3.64e-07,2.58e-07
7295,72,180,9.36,0.0,2.41e-07,2.5e-07
7296,72,180,9.57,0.0,5.17e-07,2.5399999999999997e-07
7297,72,180,9.86,0.0,7.13e-07,2.64e-07
7298,72,180,10.07,0.0,9.13e-07,2.58e-07
7299,72,180,10.25,0.0,1.29e-06,2.5399999999999997e-07
7300,72,180,10.57,0.0,1.42e-06,2.5399999999999997e-07
7301,72,180,10.88,0.0,1.63e-06,2.55e-07
7302,72,180,11.05,0.0,2.24e-06,2.67e-07
7303,72,180,11.24,0.0,2.47e-06,2.39e-07
7304,72,180,11.53,0.0,2.46e-06,2.33e-07
7305,72,180,11.86,0.0,2.22e-06,2.4899999999999997e-07
7306,72,180,12.04,0.0,2.51e-06,2.45e-07
7307,72,180,12.28,0.0,3.04e-06,2.5399999999999997e-07
7308,72,180,12.55,0.0,2.79e-06,2.4199999999999997e-07
7309,72,180,12.83,0.0,2.7e-06,2.37e-07
7310,72,180,13.04,0.0,2.6e-06,2.2e-07
7311,72,180,13.27,0.0,2.52e-06,2.0899999999999998e-07
7312,72,180,13.55,0.0,2.5e-06,2.1800000000000002e-07
7313,72,180,13.81,0.0,2.41e-06,2.1399999999999998e-07
7314,72,180,14.27,0.0,2.51e-06,2.07e-07
7315,72,180,14.52,0.0,2.25e-06,1.97e-07
7316,72,180,14.78,0.0,2.39e-06,2.05e-07
7317,72,180,15.04,0.0,2.35e-06,2.08e-07
7318,72,180,15.26,0.0,2.01e-06,2.05e-07
7319,72,180,15.51,0.0,2.23e-06,1.96e-07
7320,72,180,15.77,0.0,2.25e-06,2.0399999999999997e-07
7321,72,180,15.99,0.0,1.82e-06,2.0600000000000002e-07
7322,72,180,16.26,0.0,1.87e-06,1.97e-07
7323,72,180,16.49,0.0,1.56e-06,1.8399999999999998e-07
7324,72,180,16.86,0.0,1.43e-06,1.8e-07
7325,72,180,17.19,0.0,1.51e-06,1.82e-07
7326,72,180,17.46,0.0,7.1e-07,1.74e-07
7327,72,180,17.78,0.0,9.12e-07,2.15e-07
7328,72,180,17.98,0.0,5.070000000000001e-07,2.22e-07
7329,72,180,18.74,0.0,3.24e-07,2.0399999999999997e-07
7330,72,180,18.99,0.0,5.21e-07,2.0600000000000002e-07
7331,83,209,8.0,0.0,4.43e-07,0.0
7332,83,209,8.5,0.0,6.83e-07,0.0
7333,83,209,9.0,0.0,9.64e-07,0.0
7334,83,209,9.5,0.0,1.29e-06,0.0
7335,83,209,10.0,0.0,1.46e-06,0.0
7336,83,209,10.5,0.0,2.26e-06,0.0
7337,83,209,11.0,0.0,3.01e-06,0.0
7338,83,209,11.5,0.0,3.67e-06,0.0
7339,83,209,12.0,0.0,3.56e-06,0.0
7340,83,209,12.5,0.0,4.07e-06,0.0
7341,83,209,13.0,0.0,4.15e-06,0.0
7342,83,209,13.5,0.0,3.73e-06,0.0
7343,83,209,14.0,0.0,3.98e-06,0.0
7344,83,209,14.5,0.0,4.08e-06,0.0
7345,83,209,15.0,0.0,3.28e-06,0.0
7346,83,209,15.5,0.0,1.8e-06,0.0
7347,83,209,16.0,0.0,9.759999999999998e-07,0.0
7348,83,209,16.5,0.0,8.25e-07,0.0
7349,83,209,17.0,0.0,6.28e-07,0.0
7350,83,209,17.5,0.0,5.2e-07,0.0
7351,83,209,18.0,0.0,4.92e-07,0.0
7352,83,209,18.5,0.0,4.48e-07,0.0
7353,83,209,19.0,0.0,3.61e-07,0.0
7354,83,209,19.5,0.0,2.1e-07,0.0
7355,83,209,20.0,0.0,2.37e-07,0.0
7356,82,208,8.955,0.0,3.2799999999999997e-07,6e-08
7357,82,208,9.013,0.0,3.48e-07,6.4e-08
7358,82,208,9.095,0.0,5.25e-07,6.49e-08
7359,82,208,9.18,0.0,4.81e-07,5.8499999999999994e-08
7360,82,208,9.287,0.0,5.3e-07,5.78e-08
7361,82,208,9.395,0.0,6.559999999999999e-07,7.03e-08
7362,82,208,9.485,0.0,6.38e-07,7.21e-08
7363,82,208,9.6,0.0,4.41e-07,6.79e-08
7364,82,208,9.704,0.0,8.12e-07,7.59e-08
7365,82,208,9.8,0.0,6.02e-07,8.43e-08
7366,82,208,9.875,0.0,6.559999999999999e-07,6.9400000000000004e-09
7367,82,208,9.929,0.0,8e-07,7.47e-08
7368,82,208,9.95,0.0,1.04e-06,9.150000000000001e-09
7369,82,208,10.005,0.0,1.15e-06,8.25e-08
7370,82,208,10.09,0.0,9.2e-07,8.1e-08
7371,82,208,10.187999999999999,0.0,6.29e-07,7.36e-08
7372,82,208,10.297,0.0,8.42e-07,8.1e-08
7373,82,208,10.419,0.0,9.740000000000001e-07,6.98e-08
7374,82,208,10.526,0.0,1.4e-06,7e-09
7375,82,208,10.629000000000001,0.0,9.959999999999999e-07,7.599999999999999e-08
7376,82,208,10.735,0.0,1.25e-06,1.26e-08
7377,82,208,10.844000000000001,0.0,1.54e-06,2.3500000000000002e-08
7378,82,208,10.934000000000001,0.0,8.96e-07,2.0099999999999998e-08
7379,82,208,11.019,0.0,1.39e-06,3.16e-08
7380,82,208,11.23,0.0,2.34e-06,6.33e-08
7381,82,208,11.305,0.0,2.46e-06,5.97e-08
7382,82,208,11.401,0.0,2.08e-06,5.65e-08
7383,82,208,11.51,0.0,2.06e-06,4.9400000000000006e-08
7384,82,208,11.626,0.0,2.24e-06,5.19e-08
7385,82,208,11.749,0.0,2.14e-06,4.95e-08
7386,82,208,11.872,0.0,2.39e-06,6.06e-08
7387,82,208,11.993,0.0,2.5e-06,5.59e-08
7388,82,208,12.113,0.0,2.53e-06,6.41e-08
7389,82,208,12.152000000000001,0.0,2.93e-06,1.01e-08
7390,82,208,12.245,0.0,3.07e-06,1.1499999999999999e-08
7391,82,208,12.251,0.0,2.91e-06,2.9500000000000003e-08
7392,82,208,12.338,0.0,3.09e-06,1.03e-08
7393,82,208,12.46,0.0,3.18e-06,1.2e-08
7394,82,208,12.58,0.0,3.39e-06,1.4299999999999999e-08
7395,82,208,12.717,0.0,3.4e-06,9.28e-09
7396,82,208,12.863,0.0,3.7e-06,1.3600000000000001e-08
7397,82,208,12.993,0.0,4.01e-06,1.62e-08
7398,82,208,13.12,0.0,4.15e-06,2.4199999999999998e-08
7399,82,208,13.231,0.0,4.19e-06,2.8999999999999998e-08
7400,82,208,13.34,0.0,4.24e-06,2.9500000000000003e-08
7401,82,208,13.444,0.0,3.94e-06,1.8999999999999998e-08
7402,82,208,13.453,0.0,4.03e-06,7.48e-09
7403,82,208,13.539000000000001,0.0,3.98e-06,1.63e-08
7404,82,208,13.645,0.0,4.47e-06,2.23e-08
7405,82,208,13.765999999999998,0.0,3.97e-06,1.95e-08
7406,82,208,13.913,0.0,3.95e-06,2.09e-08
7407,82,208,14.043,0.0,3.83e-06,1.38e-08
7408,7,14,13.9,0.0,3.0599999999999998e-09,4.4e-09
7409,7,14,14.3,0.0,3.75e-09,3.88e-09
7410,7,14,14.8,0.0,2.16e-08,4.51e-09
7411,7,14,15.1,0.0,2.7899999999999997e-09,4.42e-09
7412,7,14,15.2,0.0,1.6699999999999998e-09,9.87e-09
7413,7,14,15.4,0.0,2.37e-09,5.41e-09
7414,7,14,15.6,0.0,1.58e-08,4.28e-09
7415,7,14,15.8,0.0,1.74e-08,4.5700000000000006e-09
7416,7,14,16.0,0.0,9.540000000000001e-09,5.21e-09
7417,7,14,16.1,0.0,1.54e-08,4.83e-09
7418,7,14,16.3,0.0,8.35e-09,5.11e-09
7419,7,14,16.4,0.0,3.9e-09,5.390000000000001e-09
7420,7,14,16.7,0.0,1.1100000000000002e-08,3e-09
7421,7,14,16.9,0.0,1.66e-08,2.9600000000000005e-09
7422,7,14,17.1,0.0,1.4499999999999999e-08,4.55e-09
7423,7,14,17.3,0.0,1.58e-08,6.720000000000001e-09
7424,7,14,17.5,0.0,2.21e-08,8.23e-09
7425,7,14,17.7,0.0,2.74e-08,3.45e-09
7426,7,14,17.9,0.0,2.37e-08,3.73e-09
7427,7,14,18.2,0.0,3.15e-08,3.3600000000000004e-09
7428,7,14,18.4,0.0,4.36e-08,5.420000000000001e-09
7429,7,14,18.6,0.0,3.15e-08,3.59e-09
7430,7,14,18.8,0.0,4.61e-08,3.55e-09
7431,7,14,19.1,0.0,4.2e-08,2.9100000000000005e-09
7432,7,14,19.3,0.0,4.8099999999999994e-08,3.74e-09
7433,7,14,19.5,0.0,4.28e-08,3.99e-09
7434,7,14,19.7,0.0,4.58e-08,3.3899999999999997e-09
7435,7,14,19.9,0.0,5.54e-08,3.91e-09
7436,7,14,20.2,0.0,5.4500000000000005e-08,4.379999999999999e-09
7437,7,14,20.4,0.0,5.48e-08,3.5399999999999998e-09
7438,7,14,20.5,0.0,5.67e-08,4.07e-09
7439,7,14,20.6,0.0,6.02e-08,2.97e-09
7440,7,14,20.8,0.0,5.34e-08,4.8e-09
7441,7,14,21.0,0.0,6.28e-08,2.9100000000000005e-09
7442,7,14,21.1,0.0,6.66e-08,2.0999999999999998e-09
7443,7,14,21.4,0.0,6.36e-08,3.12e-09
7444,7,14,21.6,0.0,7.35e-08,3.08e-09
7445,7,14,21.9,0.0,8.08e-08,2.54e-09
7446,7,14,22.1,0.0,9.140000000000001e-08,3.02e-09
7447,7,14,22.4,0.0,1.06e-07,2.7300000000000003e-09
7448,7,14,22.5,0.0,1.04e-07,2.9600000000000005e-09
7449,7,14,22.7,0.0,9.93e-08,2.6899999999999996e-09
7450,7,14,22.9,0.0,1.04e-07,2.43e-09
7451,7,14,23.1,0.0,8.97e-08,2.41e-09
7452,7,14,23.4,0.0,8.6e-08,2.38e-09
7453,7,14,23.6,0.0,7.9e-08,1.88e-09
7454,7,14,23.8,0.0,7.730000000000001e-08,2.0999999999999998e-09
7455,7,14,24.0,0.0,7.37e-08,2.0800000000000003e-09
7456,7,14,24.2,0.0,6.88e-08,2.07e-09
7457,7,14,24.5,0.0,6.230000000000001e-08,2.95e-09
7458,7,14,24.6,0.0,6.31e-08,2.7100000000000004e-09
7459,7,14,24.8,0.0,6.16e-08,2.2399999999999997e-09
7460,7,14,25.0,0.0,6e-08,2.22e-09
7461,7,14,25.1,0.0,5.7400000000000004e-08,2.8800000000000004e-09
7462,7,14,25.2,0.0,5.68e-08,2.64e-09
7463,7,14,25.3,0.0,5.52e-08,2.8600000000000005e-09
7464,7,14,25.4,0.0,5.09e-08,2.8399999999999997e-09
7465,7,14,25.5,0.0,5.68e-08,2.4e-09
7466,7,14,25.6,0.0,5.1799999999999994e-08,2.17e-09
7467,7,14,25.8,0.0,4.98e-08,3.2299999999999994e-09
7468,7,14,26.0,0.0,4.9699999999999995e-08,1.71e-09
7469,7,14,26.1,0.0,4.6500000000000006e-08,4.020000000000001e-09
7470,7,14,26.3,0.0,5.08e-08,1.9e-09
7471,7,14,26.6,0.0,3.88e-08,3.3299999999999995e-09
7472,7,14,26.8,0.0,4.34e-08,2.49e-09
7473,7,14,27.0,0.0,4.1100000000000004e-08,2.0600000000000003e-09
7474,7,14,27.2,0.0,4.46e-08,2.2399999999999997e-09
7475,7,14,27.5,0.0,3.82e-08,2.6300000000000002e-09
7476,7,14,27.7,0.0,4.04e-08,2e-09
7477,7,14,28.0,0.0,3.5e-08,2.98e-09
7478,7,14,28.1,0.0,4.1100000000000004e-08,2.37e-09
7479,7,14,28.2,0.0,4.15e-08,2.9600000000000005e-09
7480,7,14,28.5,0.0,4.69e-08,3.32e-09
7481,7,14,28.7,0.0,3.9e-08,2.13e-09
7482,7,14,28.9,0.0,4.08e-08,2.5e-09
7483,7,14,29.2,0.0,3.95e-08,2.47e-09
7484,7,14,29.4,0.0,3.75e-08,1.89e-09
7485,7,14,29.7,0.0,3.83e-08,2.62e-09
7486,7,14,30.1,0.0,3.6e-08,2.7699999999999997e-09
7487,7,14,30.7,0.0,2.97e-08,2.53e-09
7488,53,127,9.71,0.0,1.96e-07,7.59e-08
7489,53,127,9.98,0.0,2.62e-07,7.54e-08
7490,53,127,10.25,0.0,3.27e-07,7.47e-08
7491,53,127,10.52,0.0,3.7299999999999997e-07,7.42e-08
7492,53,127,10.8,0.0,3.7e-07,7.36e-08
7493,53,127,11.07,0.0,4.43e-07,7.320000000000001e-08
7494,53,127,11.34,0.0,5.3e-07,7.27e-08
7495,53,127,11.61,0.0,5.660000000000001e-07,7.22e-08
7496,53,127,11.88,0.0,6.590000000000001e-07,7.18e-08
7497,53,127,12.16,0.0,7.420000000000001e-07,7.13e-08
7498,53,127,12.43,0.0,9.070000000000001e-07,7.12e-08
7499,53,127,12.7,0.0,1.02e-06,7.03e-08
7500,53,127,12.97,0.0,1.14e-06,7.019999999999999e-08
7501,53,127,13.24,0.0,1.32e-06,7.01e-08
7502,53,127,13.52,0.0,1.42e-06,6.929999999999999e-08
7503,53,127,13.79,0.0,1.58e-06,6.92e-08
7504,53,127,14.06,0.0,1.67e-06,6.91e-08
7505,53,127,14.33,0.0,1.8e-06,6.84e-08
7506,53,127,14.6,0.0,1.78e-06,6.83e-08
7507,53,127,14.88,0.0,1.8e-06,6.82e-08
7508,53,127,15.15,0.0,1.72e-06,6.76e-08
7509,53,127,15.42,0.0,1.69e-06,6.75e-08
7510,53,127,15.69,0.0,1.58e-06,6.690000000000001e-08
7511,53,127,15.96,0.0,1.52e-06,6.580000000000001e-08
